permno,company_name,date,total_returns,price,share_outstanding
10120,PIPER JAFFRAY COS INC,2/28/1994 0:00,-0.04058,16.375,17531
10120,PIPER JAFFRAY COS INC,3/31/1994 0:00,-0.091603,14.875,17587
10120,PIPER JAFFRAY COS INC,4/30/1994 0:00,-0.168067,12.375,17587
10120,PIPER JAFFRAY COS INC,5/31/1994 0:00,0.044444,12.75,17587
10120,PIPER JAFFRAY COS INC,6/30/1994 0:00,-0.019608,12.5,17587
10120,PIPER JAFFRAY COS INC,7/31/1994 0:00,0.09,13.625,17587
10120,PIPER JAFFRAY COS INC,8/31/1994 0:00,-0.262385,9.875,17587
10120,PIPER JAFFRAY COS INC,9/30/1994 0:00,0,9.875,17382
10120,PIPER JAFFRAY COS INC,10/31/1994 0:00,0.177215,11.625,17382
10120,PIPER JAFFRAY COS INC,11/30/1994 0:00,-0.122581,10.125,17382
10120,PIPER JAFFRAY COS INC,12/31/1994 0:00,0.024691,10.375,17382
10120,PIPER JAFFRAY COS INC,1/31/1995 0:00,0.036145,10.75,17188
10120,PIPER JAFFRAY COS INC,2/28/1995 0:00,0.088372,11.625,17045
10120,PIPER JAFFRAY COS INC,3/31/1995 0:00,0,11.625,17045
10120,PIPER JAFFRAY COS INC,4/30/1995 0:00,0.096774,12.75,17045
10120,PIPER JAFFRAY COS INC,5/31/1995 0:00,0.152941,14.625,17045
10120,PIPER JAFFRAY COS INC,6/30/1995 0:00,0.034188,15.125,17408
10120,PIPER JAFFRAY COS INC,7/31/1995 0:00,0.115702,16.875,17408
10120,PIPER JAFFRAY COS INC,8/31/1995 0:00,-0.136296,14.5,17444
10120,PIPER JAFFRAY COS INC,9/30/1995 0:00,0,14.5,17444
10120,PIPER JAFFRAY COS INC,10/31/1995 0:00,-0.181034,11.875,17444
10120,PIPER JAFFRAY COS INC,11/30/1995 0:00,0.08,12.75,17444
10120,PIPER JAFFRAY COS INC,12/31/1995 0:00,0.078431,13.75,17444
10120,PIPER JAFFRAY COS INC,1/31/1996 0:00,0,13.75,17500
10120,PIPER JAFFRAY COS INC,2/29/1996 0:00,0.041818,14.25,17569
10120,PIPER JAFFRAY COS INC,3/31/1996 0:00,-0.035088,13.75,17569
10120,PIPER JAFFRAY COS INC,4/30/1996 0:00,-0.009091,13.625,17569
10120,PIPER JAFFRAY COS INC,5/31/1996 0:00,-0.012844,13.375,17569
10120,PIPER JAFFRAY COS INC,6/30/1996 0:00,-0.065421,12.5,18128
10120,PIPER JAFFRAY COS INC,7/31/1996 0:00,-0.05,11.875,18128
10120,PIPER JAFFRAY COS INC,8/31/1996 0:00,0.006316,11.875,18128
10120,PIPER JAFFRAY COS INC,9/30/1996 0:00,0.021053,12.125,18142
10120,PIPER JAFFRAY COS INC,10/31/1996 0:00,-0.041237,11.625,18142
10120,PIPER JAFFRAY COS INC,11/30/1996 0:00,0.264516,14.625,18142
10120,PIPER JAFFRAY COS INC,12/31/1996 0:00,0.068376,15.625,18142
10120,PIPER JAFFRAY COS INC,1/31/1997 0:00,0.128,17.625,18202
10120,PIPER JAFFRAY COS INC,2/28/1997 0:00,-0.031206,17,18202
10120,PIPER JAFFRAY COS INC,3/31/1997 0:00,-0.183824,13.875,18661
10120,PIPER JAFFRAY COS INC,4/30/1997 0:00,0.162162,16.125,18661
10120,PIPER JAFFRAY COS INC,5/31/1997 0:00,0.221705,19.625,18661
10120,PIPER JAFFRAY COS INC,6/30/1997 0:00,0.044586,20.5,18675
10120,PIPER JAFFRAY COS INC,7/31/1997 0:00,0.045732,21.4375,18675
10120,PIPER JAFFRAY COS INC,8/31/1997 0:00,0.058892,22.625,18674
10120,PIPER JAFFRAY COS INC,9/30/1997 0:00,0.350829,30.5625,18674
10120,PIPER JAFFRAY COS INC,10/31/1997 0:00,-0.179959,25.0625,18674
10120,PIPER JAFFRAY COS INC,11/30/1997 0:00,0.107731,27.6875,18674
10120,PIPER JAFFRAY COS INC,12/31/1997 0:00,0.316027,36.4375,18674
10120,PIPER JAFFRAY COS INC,1/31/1998 0:00,0.001715,36.5,19130
10120,PIPER JAFFRAY COS INC,2/28/1998 0:00,0.008904,36.75,19129
10120,PIPER JAFFRAY COS INC,3/31/1998 0:00,0.006803,37,19129
10120,PIPER JAFFRAY COS INC,4/30/1998 0:00,0.003378,37.125,19129
10120,PIPER JAFFRAY COS INC,5/31/1998 0:00,0.003367,,19129
10123,ACKERLEY COMMUNICATIONS INC,9/30/1989 0:00,-0.012658,9.75,15385
10123,ACKERLEY COMMUNICATIONS INC,10/31/1989 0:00,0,9.75,15385
10123,ACKERLEY COMMUNICATIONS INC,11/30/1989 0:00,-0.064103,9.125,15385
10123,ACKERLEY COMMUNICATIONS INC,12/31/1989 0:00,-0.013699,9,15385
10123,ACKERLEY COMMUNICATIONS INC,1/31/1990 0:00,-0.166667,7.5,15385
10123,ACKERLEY COMMUNICATIONS INC,2/28/1990 0:00,-0.166667,6.25,15385
10123,ACKERLEY COMMUNICATIONS INC,3/31/1990 0:00,-0.02,6.125,15385
10123,ACKERLEY COMMUNICATIONS INC,4/30/1990 0:00,-0.244898,4.625,15385
10123,ACKERLEY COMMUNICATIONS INC,5/31/1990 0:00,-0.081081,4.25,15385
10123,ACKERLEY COMMUNICATIONS INC,6/30/1990 0:00,0.029412,4.375,15385
10123,ACKERLEY COMMUNICATIONS INC,7/31/1990 0:00,-0.057143,4.125,15385
10123,ACKERLEY COMMUNICATIONS INC,8/31/1990 0:00,-0.333333,2.75,15385
10123,ACKERLEY COMMUNICATIONS INC,9/30/1990 0:00,0.181818,3.25,15385
10123,ACKERLEY COMMUNICATIONS INC,10/31/1990 0:00,-0.192308,2.625,15385
10123,ACKERLEY COMMUNICATIONS INC,11/30/1990 0:00,0.238095,3.25,15385
10123,ACKERLEY COMMUNICATIONS INC,12/31/1990 0:00,-0.153846,2.75,15385
10123,ACKERLEY COMMUNICATIONS INC,1/31/1991 0:00,0.045455,2.875,15385
10123,ACKERLEY COMMUNICATIONS INC,2/28/1991 0:00,0.347826,3.875,15385
10123,ACKERLEY COMMUNICATIONS INC,3/31/1991 0:00,-0.177419,3.1875,15385
10123,ACKERLEY COMMUNICATIONS INC,4/30/1991 0:00,-0.019608,3.125,15385
10123,ACKERLEY COMMUNICATIONS INC,5/31/1991 0:00,0,3.125,15385
10123,ACKERLEY COMMUNICATIONS INC,6/30/1991 0:00,-0.2,2.5,15419
10123,ACKERLEY COMMUNICATIONS INC,7/31/1991 0:00,0.05,2.625,15419
10123,ACKERLEY COMMUNICATIONS INC,8/31/1991 0:00,-0.380952,1.625,15419
10123,ACKERLEY COMMUNICATIONS INC,9/30/1991 0:00,0.153846,1.875,15419
10123,ACKERLEY COMMUNICATIONS INC,10/31/1991 0:00,-0.166667,1.5625,15419
10123,ACKERLEY COMMUNICATIONS INC,11/30/1991 0:00,0.04,1.625,15419
10123,ACKERLEY COMMUNICATIONS INC,12/31/1991 0:00,0.076923,1.75,15419
10123,ACKERLEY COMMUNICATIONS INC,1/31/1992 0:00,0.428571,2.5,15419
10123,ACKERLEY COMMUNICATIONS INC,2/29/1992 0:00,-0.3,1.75,15419
10123,ACKERLEY COMMUNICATIONS INC,3/31/1992 0:00,0.214286,2.125,15419
10123,ACKERLEY COMMUNICATIONS INC,4/30/1992 0:00,-0.176471,1.75,15419
10123,ACKERLEY COMMUNICATIONS INC,5/31/1992 0:00,0,1.75,15419
10123,ACKERLEY COMMUNICATIONS INC,6/30/1992 0:00,-0.285714,1.25,15419
10123,ACKERLEY COMMUNICATIONS INC,7/31/1992 0:00,0.6,2,15419
10123,ACKERLEY COMMUNICATIONS INC,8/31/1992 0:00,-0.0625,1.875,15419
10123,ACKERLEY COMMUNICATIONS INC,9/30/1992 0:00,-0.066667,1.75,15419
10123,ACKERLEY COMMUNICATIONS INC,10/31/1992 0:00,0.392857,2.4375,15419
10123,ACKERLEY COMMUNICATIONS INC,11/30/1992 0:00,-0.025641,2.375,15419
10123,ACKERLEY COMMUNICATIONS INC,12/31/1992 0:00,0.105263,2.625,15419
10123,ACKERLEY COMMUNICATIONS INC,1/31/1993 0:00,0.380952,3.625,15419
10123,ACKERLEY COMMUNICATIONS INC,2/28/1993 0:00,0,3.625,15419
10123,ACKERLEY COMMUNICATIONS INC,3/31/1993 0:00,0.103448,4,15419
10123,ACKERLEY COMMUNICATIONS INC,4/30/1993 0:00,-0.0625,3.75,15419
10123,ACKERLEY COMMUNICATIONS INC,5/31/1993 0:00,0.166667,4.375,15419
10123,ACKERLEY COMMUNICATIONS INC,6/30/1993 0:00,0.057143,4.625,15419
10123,ACKERLEY COMMUNICATIONS INC,7/31/1993 0:00,-0.027027,4.5,15419
10123,ACKERLEY COMMUNICATIONS INC,8/31/1993 0:00,0.013889,4.5625,15419
10123,ACKERLEY COMMUNICATIONS INC,9/30/1993 0:00,-0.068493,4.25,15419
10123,ACKERLEY COMMUNICATIONS INC,10/31/1993 0:00,0.441176,6.125,15419
10123,ACKERLEY COMMUNICATIONS INC,11/30/1993 0:00,-0.020408,6,15430
10123,ACKERLEY COMMUNICATIONS INC,12/31/1993 0:00,-0.104167,5.375,15431
10123,ACKERLEY COMMUNICATIONS INC,1/31/1994 0:00,0.186047,6.375,15431
10123,ACKERLEY COMMUNICATIONS INC,2/28/1994 0:00,0.196078,7.625,15431
10123,ACKERLEY COMMUNICATIONS INC,3/31/1994 0:00,-0.032787,7.375,15431
10123,ACKERLEY COMMUNICATIONS INC,4/30/1994 0:00,0.067797,7.875,15431
10123,ACKERLEY COMMUNICATIONS INC,5/31/1994 0:00,-0.174603,6.5,15464
10123,ACKERLEY COMMUNICATIONS INC,6/30/1994 0:00,-0.076923,6,15464
10123,ACKERLEY COMMUNICATIONS INC,7/31/1994 0:00,-0.072917,5.5625,15464
10123,ACKERLEY COMMUNICATIONS INC,8/31/1994 0:00,0.146067,6.375,15464
10123,ACKERLEY COMMUNICATIONS INC,9/30/1994 0:00,-0.078431,5.875,15464
10123,ACKERLEY COMMUNICATIONS INC,10/31/1994 0:00,0.12766,6.625,15464
10123,ACKERLEY COMMUNICATIONS INC,11/30/1994 0:00,0,6.625,15464
10123,ACKERLEY COMMUNICATIONS INC,12/31/1994 0:00,0.018868,6.75,15464
10123,ACKERLEY COMMUNICATIONS INC,1/31/1995 0:00,0.148148,7.75,15464
10123,ACKERLEY COMMUNICATIONS INC,2/28/1995 0:00,0.116774,8.625,15464
10123,ACKERLEY COMMUNICATIONS INC,3/31/1995 0:00,0.202899,10.375,15464
10123,ACKERLEY COMMUNICATIONS INC,4/30/1995 0:00,0,10.375,15464
10123,ACKERLEY COMMUNICATIONS INC,5/31/1995 0:00,-0.048193,9.875,15464
10123,ACKERLEY COMMUNICATIONS INC,6/30/1995 0:00,0.240506,12.25,15567
10123,ACKERLEY COMMUNICATIONS INC,7/31/1995 0:00,0.132653,13.875,15567
10123,ACKERLEY COMMUNICATIONS INC,8/31/1995 0:00,0.063063,14.75,15484
10123,ACKERLEY COMMUNICATIONS INC,9/30/1995 0:00,0.033898,15.25,15484
10123,ACKERLEY COMMUNICATIONS INC,10/31/1995 0:00,-0.106557,13.625,15484
10123,ACKERLEY COMMUNICATIONS INC,11/30/1995 0:00,0.119266,15.25,15567
10123,ACKERLEY COMMUNICATIONS INC,12/31/1995 0:00,0,15.25,15567
10123,ACKERLEY COMMUNICATIONS INC,1/31/1996 0:00,0.204918,18.375,15567
10123,ACKERLEY COMMUNICATIONS INC,2/29/1996 0:00,0.088435,20,15567
10123,ACKERLEY COMMUNICATIONS INC,3/31/1996 0:00,-0.00425,19.875,15567
10123,ACKERLEY COMMUNICATIONS INC,4/30/1996 0:00,0.100629,21.875,15577
10123,ACKERLEY COMMUNICATIONS INC,5/31/1996 0:00,0.085714,23.75,15583
10123,ACKERLEY COMMUNICATIONS INC,6/30/1996 0:00,0.147368,27.25,15583
10123,ACKERLEY COMMUNICATIONS INC,7/31/1996 0:00,-0.059633,25.625,15583
10123,ACKERLEY COMMUNICATIONS INC,8/31/1996 0:00,0.087805,27.875,15583
10123,ACKERLEY COMMUNICATIONS INC,9/30/1996 0:00,0.197309,33.375,15583
10123,ACKERLEY COMMUNICATIONS INC,10/31/1996 0:00,-0.265918,12.25,31166
10123,ACKERLEY COMMUNICATIONS INC,11/30/1996 0:00,0.061224,13,31166
10123,ACKERLEY COMMUNICATIONS INC,12/31/1996 0:00,-0.096154,11.75,31166
10123,ACKERLEY COMMUNICATIONS INC,1/31/1997 0:00,0.021277,12,31166
10123,ACKERLEY GROUP INC,2/28/1997 0:00,0.03125,12.375,31166
10123,ACKERLEY GROUP INC,3/31/1997 0:00,0.062222,13.125,31166
10123,ACKERLEY GROUP INC,4/30/1997 0:00,-0.219048,10.25,31167
10123,ACKERLEY GROUP INC,5/31/1997 0:00,0.207317,12.375,19813
10123,ACKERLEY GROUP INC,6/30/1997 0:00,-0.121212,10.875,19813
10123,ACKERLEY GROUP INC,7/31/1997 0:00,0.206897,13.125,19813
10123,ACKERLEY GROUP INC,8/31/1997 0:00,0.152381,15.125,19815
10123,ACKERLEY GROUP INC,9/30/1997 0:00,0.194215,18.0625,19815
10123,ACKERLEY GROUP INC,10/31/1997 0:00,-0.024221,17.625,19815
10123,ACKERLEY GROUP INC,11/30/1997 0:00,-0.092199,16,19815
10123,ACKERLEY GROUP INC,12/31/1997 0:00,0.058594,16.9375,20160
10123,ACKERLEY GROUP INC,1/31/1998 0:00,-0.0369,16.3125,20160
10123,ACKERLEY GROUP INC,2/28/1998 0:00,0.168582,19.0625,20160
10123,ACKERLEY GROUP INC,3/31/1998 0:00,0.07318,20.4375,20160
10123,ACKERLEY GROUP INC,4/30/1998 0:00,-0.024465,19.9375,20572
10123,ACKERLEY GROUP INC,5/31/1998 0:00,0.003135,20,20572
10123,ACKERLEY GROUP INC,6/30/1998 0:00,0.05,21,20572
10123,ACKERLEY GROUP INC,7/31/1998 0:00,0.047619,22,20572
10123,ACKERLEY GROUP INC,8/31/1998 0:00,-0.011364,21.75,20575
10123,ACKERLEY GROUP INC,9/30/1998 0:00,-0.091954,19.75,20575
10123,ACKERLEY GROUP INC,10/31/1998 0:00,0.022152,20.1875,20575
10123,ACKERLEY GROUP INC,11/30/1998 0:00,-0.117647,17.8125,20576
10123,ACKERLEY GROUP INC,12/31/1998 0:00,0.024561,18.25,20576
10123,ACKERLEY GROUP INC,1/31/1999 0:00,-0.013699,18,20576
10123,ACKERLEY GROUP INC,2/28/1999 0:00,0,18,20576
10123,ACKERLEY GROUP INC,3/31/1999 0:00,-0.057917,16.9375,20576
10123,ACKERLEY GROUP INC,4/30/1999 0:00,0.01476,17.1875,20577
10123,ACKERLEY GROUP INC,5/31/1999 0:00,0.098182,18.875,20577
10123,ACKERLEY GROUP INC,6/30/1999 0:00,-0.036424,18.1875,20577
10123,ACKERLEY GROUP INC,7/31/1999 0:00,-0.092784,16.5,20577
10123,ACKERLEY GROUP INC,8/31/1999 0:00,-0.075758,15.25,23578
10123,ACKERLEY GROUP INC,9/30/1999 0:00,-0.192623,12.3125,23578
10123,ACKERLEY GROUP INC,10/31/1999 0:00,0.35533,16.6875,23578
10123,ACKERLEY GROUP INC,11/30/1999 0:00,-0.018727,16.375,23839
10123,ACKERLEY GROUP INC,12/31/1999 0:00,0.10687,18.125,23839
10123,ACKERLEY GROUP INC,1/31/2000 0:00,-0.086207,16.5625,23839
10123,ACKERLEY GROUP INC,2/29/2000 0:00,-0.226415,12.8125,23839
10123,ACKERLEY GROUP INC,3/31/2000 0:00,0.182049,15.125,23839
10123,ACKERLEY GROUP INC,4/30/2000 0:00,-0.140496,13,23884
10123,ACKERLEY GROUP INC,5/31/2000 0:00,-0.067308,12.125,23886
10123,ACKERLEY GROUP INC,6/30/2000 0:00,-0.030928,11.75,23886
10123,ACKERLEY GROUP INC,7/31/2000 0:00,0.085106,12.75,23886
10123,ACKERLEY GROUP INC,8/31/2000 0:00,-0.112745,11.3125,23924
10123,ACKERLEY GROUP INC,9/30/2000 0:00,-0.116022,10,23924
10123,ACKERLEY GROUP INC,10/31/2000 0:00,0.0375,10.375,23924
10123,ACKERLEY GROUP INC,11/30/2000 0:00,-0.174699,8.5625,23924
10123,ACKERLEY GROUP INC,12/31/2000 0:00,0.051095,9,23965
10123,ACKERLEY GROUP INC,1/31/2001 0:00,0.621111,14.59,23965
10123,ACKERLEY GROUP INC,2/28/2001 0:00,-0.045236,13.93,23965
10123,ACKERLEY GROUP INC,3/31/2001 0:00,-0.134961,12.05,23965
10123,ACKERLEY GROUP INC,4/30/2001 0:00,0.015768,12.24,24021
10123,ACKERLEY GROUP INC,5/31/2001 0:00,-0.044118,11.7,24021
10123,ACKERLEY GROUP INC,6/30/2001 0:00,-0.04188,11.21,24021
10123,ACKERLEY GROUP INC,7/31/2001 0:00,0.164139,13.05,24021
10123,ACKERLEY GROUP INC,8/31/2001 0:00,0.035249,13.51,24076
10123,ACKERLEY GROUP INC,9/30/2001 0:00,-0.207994,10.7,24076
10123,ACKERLEY GROUP INC,10/31/2001 0:00,0.257009,13.45,24078
10123,ACKERLEY GROUP INC,11/30/2001 0:00,0.218587,16.39,24078
10123,ACKERLEY GROUP INC,12/31/2001 0:00,0.067724,17.5,24108
10123,ACKERLEY GROUP INC,1/31/2002 0:00,-0.084,16.03,24108
10123,ACKERLEY GROUP INC,2/28/2002 0:00,0.044916,16.75,24108
10123,ACKERLEY GROUP INC,3/31/2002 0:00,0.066269,17.86,24108
10123,ACKERLEY GROUP INC,4/30/2002 0:00,-0.058791,16.81,24298
10123,ACKERLEY GROUP INC,5/31/2002 0:00,0.118382,18.8,24298
10123,ACKERLEY GROUP INC,6/30/2002 0:00,-0.167021,,24298
10125,LEOS INDUSTRIES INC,12/31/1989 0:00,-0.382789,13,4071
10125,LEOS INDUSTRIES INC,1/31/1990 0:00,-0.153846,11,4071
10125,LEOS INDUSTRIES INC,2/28/1990 0:00,0.340909,14.75,4071
10125,LEOS INDUSTRIES INC,3/31/1990 0:00,0.194915,17.625,4071
10125,LEOS INDUSTRIES INC,4/30/1990 0:00,0.007092,17.75,4071
10125,LEOS INDUSTRIES INC,5/31/1990 0:00,-0.021127,17.375,4071
10125,LEOS INDUSTRIES INC,6/30/1990 0:00,0.05036,18.25,4071
10125,LEOS INDUSTRIES INC,7/31/1990 0:00,-0.246575,13.75,4071
10125,LEOS INDUSTRIES INC,8/31/1990 0:00,-0.227273,10.625,4071
10125,LEOS INDUSTRIES INC,9/30/1990 0:00,-0.270588,7.75,4508
10125,LEOS INDUSTRIES INC,10/31/1990 0:00,-0.435484,4.375,4508
10125,LEOS INDUSTRIES INC,11/30/1990 0:00,0.2,5.25,4508
10125,LEOS INDUSTRIES INC,12/31/1990 0:00,-0.095238,4.75,4508
10125,LEOS INDUSTRIES INC,1/31/1991 0:00,-0.263158,3.5,4508
10125,LEOS INDUSTRIES INC,2/28/1991 0:00,-0.142857,3,4508
10125,LEOS INDUSTRIES INC,3/31/1991 0:00,0.708333,5.125,4508
10125,LEOS INDUSTRIES INC,4/30/1991 0:00,-0.121951,4.5,4508
10125,LEOS INDUSTRIES INC,5/31/1991 0:00,-0.194444,3.625,4508
10125,LEOS INDUSTRIES INC,6/30/1991 0:00,-0.275862,2.625,4508
10125,LEOS INDUSTRIES INC,7/31/1991 0:00,-0.928571,0.1875,4508
10125,LEOS INDUSTRIES INC,8/31/1991 0:00,-0.33333325,0.14063,4508
10126,ONE VALLEY BANCORP INC,5/31/1997 0:00,0.052117,40.375,22131
10126,ONE VALLEY BANCORP INC,6/30/1997 0:00,0.040248,42,22131
10126,ONE VALLEY BANCORP INC,7/31/1997 0:00,0.031012,43.0625,22131
10126,ONE VALLEY BANCORP INC,8/31/1997 0:00,-0.002903,42.9375,21801
10126,ONE VALLEY BANCORP INC,9/30/1997 0:00,0.083261,37,27251
10126,ONE VALLEY BANCORP INC,10/31/1997 0:00,0.081081,40,27251
10126,ONE VALLEY BANCORP INC,11/30/1997 0:00,-0.054688,37.8125,27269
10126,ONE VALLEY BANCORP INC,12/31/1997 0:00,0.030347,38.75,27269
10126,ONE VALLEY BANCORP INC,1/31/1998 0:00,-0.095161,35.0625,27269
10126,ONE VALLEY BANCORP INC,2/28/1998 0:00,0.051693,36.875,27269
10126,ONE VALLEY BANCORP INC,3/31/1998 0:00,0.031119,37.8125,31963
10126,ONE VALLEY BANCORP INC,4/30/1998 0:00,0.028099,38.875,31963
10126,ONE VALLEY BANCORP INC,5/31/1998 0:00,-0.099678,35,32739
10126,ONE VALLEY BANCORP INC,6/30/1998 0:00,0.045286,36.375,32739
10126,ONE VALLEY BANCORP INC,7/31/1998 0:00,-0.070447,33.8125,32739
10126,ONE VALLEY BANCORP INC,8/31/1998 0:00,-0.127542,29.5,32739
10126,ONE VALLEY BANCORP INC,9/30/1998 0:00,0.103475,32.3125,32815
10126,ONE VALLEY BANCORP INC,10/31/1998 0:00,0.001934,32.375,32815
10126,ONE VALLEY BANCORP INC,11/30/1998 0:00,0.017375,32.9375,34715
10126,ONE VALLEY BANCORP INC,12/31/1998 0:00,0.005389,32.875,34715
10126,ONE VALLEY BANCORP INC,1/31/1999 0:00,-0.041825,31.5,34715
10126,ONE VALLEY BANCORP INC,2/28/1999 0:00,0.031746,32.5,34715
10126,ONE VALLEY BANCORP INC,3/31/1999 0:00,0.080462,34.875,34715
10126,ONE VALLEY BANCORP INC,4/30/1999 0:00,0.103943,38.5,34402
10126,ONE VALLEY BANCORP INC,5/31/1999 0:00,-0.001623,38.4375,34173
10126,ONE VALLEY BANCORP INC,6/30/1999 0:00,-0.018146,37.5,34173
10126,ONE VALLEY BANCORP INC,7/31/1999 0:00,0.02,38.25,34173
10126,ONE VALLEY BANCORP INC,8/31/1999 0:00,0,38.25,33436
10126,ONE VALLEY BANCORP INC,9/30/1999 0:00,-0.091242,34.5,33436
10126,ONE VALLEY BANCORP INC,10/31/1999 0:00,0.057971,36.5,33436
10126,ONE VALLEY BANCORP INC,11/30/1999 0:00,-0.070205,33.9375,33387
10126,ONE VALLEY BANCORP INC,12/31/1999 0:00,-0.089945,30.625,33387
10126,ONE VALLEY BANCORP INC,1/31/2000 0:00,-0.17551,25.25,33387
10126,ONE VALLEY BANCORP INC,2/29/2000 0:00,0.185644,29.9375,33387
10126,ONE VALLEY BANCORP INC,3/31/2000 0:00,0.165261,34.625,33660
10126,ONE VALLEY BANCORP INC,4/30/2000 0:00,-0.019856,33.9375,33660
10126,ONE VALLEY BANCORP INC,5/31/2000 0:00,0.093923,37.125,33678
10126,ONE VALLEY BANCORP INC,6/30/2000 0:00,-0.158249,31.25,33678
10126,ONE VALLEY BANCORP INC,7/31/2000 0:00,0.09568,,33678
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1975 0:00,0.333333,17,27292
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1975 0:00,-0.058824,16,27292
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1975 0:00,-0.023125,15.25,27292
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1975 0:00,-0.032787,14.75,27292
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1975 0:00,0.220339,18,27292
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1975 0:00,0.007222,17.75,27292
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1975 0:00,-0.06338,16.625,27292
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1975 0:00,0.007519,16.75,27292
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1975 0:00,0.000299,16.375,27292
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1975 0:00,0.061069,17.375,27292
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1975 0:00,0.109353,18.875,27292
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1975 0:00,-0.019868,18.5,27292
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1976 0:00,0.047297,19.375,27292
10137,ALLEGHENY POWER SYSTEMS INC,2/29/1976 0:00,-0.070968,18,27292
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1976 0:00,0.001389,17.625,27292
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1976 0:00,0.007092,17.75,27292
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1976 0:00,0.014085,18,27292
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1976 0:00,0.008333,17.75,27292
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1976 0:00,0.035211,18.375,27292
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1976 0:00,0.081633,19.875,27292
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1976 0:00,0.07673,21,27292
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1976 0:00,-0.047619,20,27292
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1976 0:00,0.075,21.5,27292
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1976 0:00,0.054419,22.25,27292
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1977 0:00,-0.022472,21.75,27292
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1977 0:00,-0.017241,21.375,27292
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1977 0:00,-0.044678,20,27292
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1977 0:00,0.025,20.5,27292
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1977 0:00,0.04878,21.5,27292
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1977 0:00,0.019535,21.5,27292
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1977 0:00,0.017442,21.875,27292
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1977 0:00,-0.022857,21.375,30792
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1977 0:00,0.007953,21.125,30792
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1977 0:00,-0.035503,20.375,30877
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1977 0:00,0.042945,21.25,30877
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1977 0:00,-0.026824,20.25,34402
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1978 0:00,-0.024691,19.75,34402
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1978 0:00,-0.050633,18.75,34402
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1978 0:00,0.016267,18.625,34402
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1978 0:00,-0.040268,17.875,34402
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1978 0:00,0.027972,18.375,34402
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1978 0:00,0.002993,18,34436
10137,ALLEGHENY POWER SYSTEMS INC,7/31/1978 0:00,0.020833,18.375,34436
10137,ALLEGHENY POWER SYSTEMS INC,8/31/1978 0:00,0.013605,18.625,34436
10137,ALLEGHENY POWER SYSTEMS INC,9/30/1978 0:00,-0.01047,18,34473
10137,ALLEGHENY POWER SYSTEMS INC,10/31/1978 0:00,-0.0625,16.875,34473
10137,ALLEGHENY POWER SYSTEMS INC,11/30/1978 0:00,0.022222,17.25,34473
10137,ALLEGHENY POWER SYSTEMS INC,12/31/1978 0:00,-0.076522,15.5,34679
10137,ALLEGHENY POWER SYSTEMS INC,1/31/1979 0:00,0.104839,17.125,34679
10137,ALLEGHENY POWER SYSTEMS INC,2/28/1979 0:00,-0.043796,16.375,34679
10137,ALLEGHENY POWER SYSTEMS INC,3/31/1979 0:00,0.033893,16.5,34679
10137,ALLEGHENY POWER SYSTEMS INC,4/30/1979 0:00,-0.007576,16.375,34679
10137,ALLEGHENY POWER SYSTEMS INC,5/31/1979 0:00,0.053435,17.25,34679
10137,ALLEGHENY POWER SYSTEMS INC,6/30/1979 0:00,0.011014,17,34726
